Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_brk-a_us_d,Najwyzszy_brk-a_us_d,Najnizszy_brk-a_us_d,Zamkniecie_brk-a_us_d,Wolumen_brk-a_us_d,Otwarcie_xom_us_d,Najwyzszy_xom_us_d,Najnizszy_xom_us_d,Zamkniecie_xom_us_d,Wolumen_xom_us_d,Otwarcie_pfe_us_d,Najwyzszy_pfe_us_d,Najnizszy_pfe_us_d,Zamkniecie_pfe_us_d,Wolumen_pfe_us_d,Otwarcie_^spx_d,Najwyzszy_^spx_d,Najnizszy_^spx_d,Zamkniecie_^spx_d,Wolumen_^spx_d,Otwarcie_tsla_us_d,Najwyzszy_tsla_us_d,Najnizszy_tsla_us_d,Zamkniecie_tsla_us_d,Wolumen_tsla_us_d,Otwarcie_ibm_us_d,Najwyzszy_ibm_us_d,Najnizszy_ibm_us_d,Zamkniecie_ibm_us_d,Wolumen_ibm_us_d,Otwarcie_msft_us_d,Najwyzszy_msft_us_d,Najnizszy_msft_us_d,Zamkniecie_msft_us_d,Wolumen_msft_us_d,Otwarcie_aapl_us_d,Najwyzszy_aapl_us_d,Najnizszy_aapl_us_d,Zamkniecie_aapl_us_d,Wolumen_aapl_us_d,Otwarcie_t_us_d,Najwyzszy_t_us_d,Najnizszy_t_us_d,Zamkniecie_t_us_d,Wolumen_t_us_d,Otwarcie_ms_us_d,Najwyzszy_ms_us_d,Najnizszy_ms_us_d,Zamkniecie_ms_us_d,Wolumen_ms_us_d
2010-08-30,40.8226,40.9659,40.5805,40.6099,13015921.670726,117550.0,118462.0,116785.0,116858.0,312.0,37.0652,37.2762,36.6926,36.717,26098966.207504,10.4716,10.5759,10.3348,10.3495,54654032.423525,1062.9,1064.4,1048.79,1048.92,1621105556.0,1.31333,1.346,1.30733,1.32467,10990965.0,82.1804,82.2946,81.0806,81.0806,5485097.5312467,18.655,18.7177,18.5448,18.5757,57789507.384147,7.32854,7.48188,7.32626,7.38278,448919854.6819,10.0301,10.0623,9.9488,9.9488,42365088.951966,19.6523,19.7906,19.2902,19.2972,10260371.365391
2010-08-31,40.6471,40.7128,40.3951,40.4098,20547802.38997,116800.0,118675.0,116275.5,118675.0,541.0,36.5624,37.0505,36.4067,36.7879,43359966.710054,10.3681,10.5096,10.3056,10.3808,68552675.096584,1046.88,1055.14,1040.88,1049.33,2243761111.0,1.31067,1.31933,1.28867,1.29867,3015180.0,81.0171,81.4621,80.3525,80.8883,8559715.9519291,18.531,18.651,18.3255,18.4435,84082888.487394,7.36085,7.44549,7.31728,7.40092,492718507.6933,9.91293,10.0988,9.89829,10.0988,87944854.356142,19.2686,19.6003,19.149,19.5032,17322588.440898
2010-09-01,40.8717,41.362,40.7098,41.3119,16287164.550182,118900.0,121480.0,118446.0,121300.0,2057.0,37.3656,37.9365,37.1653,37.9063,42209554.849214,10.5242,10.6804,10.4851,10.6199,69534439.534479,1049.72,1081.3,1049.72,1080.29,2442711111.0,1.308,1.37933,1.30667,1.36333,7423275.0,82.2712,82.9963,81.8213,82.6333,8557870.5170939,18.5975,18.8189,18.4952,18.7791,82834347.698841,7.53512,7.65515,7.49813,7.62096,816351698.33153,10.175,10.2694,10.1208,10.2152,76312798.006064,19.7906,20.0899,19.6022,20.0721,13067885.730116
2010-09-02,41.4964,41.6641,41.3199,41.5385,11400129.347602,120936.0,122002.0,120434.01,121000.0,634.0,37.6438,38.0027,37.5708,38.0027,29987263.14097,10.655,10.7194,10.6022,10.6999,55511285.284624,1080.66,1090.1,1080.39,1090.1,2057894444.0,1.358,1.416,1.354,1.404,7305900.0,82.8206,82.9456,81.9169,82.1483,7766883.9473728,18.7533,18.8189,18.6302,18.811,62084415.655578,7.65276,7.67689,7.56772,7.67689,486302530.09985,10.2174,10.2628,10.1582,10.2335,46478133.424609,20.0065,20.2949,19.8917,20.2861,8391342.1706367
2010-09-03,41.7101,41.815,41.4611,41.7641,10605680.846178,121940.0,122465.0,120740.0,122300.0,968.0,38.0902,38.3352,37.8071,38.1621,35322853.244747,10.7487,10.8258,10.6862,10.7408,50576116.383202,1093.61,1105.1,1093.61,1104.51,1963611111.0,1.39133,1.42,1.37733,1.40333,6389340.0,82.9368,83.8385,82.7318,83.8297,7826914.3748111,19.0164,19.212,19.0164,19.0839,81612957.334822,7.76113,7.87777,7.74747,7.87737,610259648.07566,10.202,10.2709,10.1084,10.2503,62042836.181554,20.5725,21.1798,20.5402,21.0602,16005625.294729
2010-09-07,41.6807,41.7916,41.5523,41.6023,7936791.1681195,121600.0,122263.0,121150.0,121150.0,393.0,37.8772,38.0094,37.6185,37.6826,31230001.378027,10.735,10.735,10.5759,10.655,61133889.003765,1102.6,1102.6,1091.15,1091.84,1726322222.0,1.374,1.4,1.36667,1.36933,3650025.0,83.4462,83.6784,82.7162,82.764,6625350.8314505,19.0839,19.0929,18.795,18.8277,66030420.725254,7.80958,7.9015,7.80141,7.84936,401802666.20816,10.2364,10.254,10.1391,10.1867,48833412.757607,20.859,20.912,20.2635,20.2782,15285430.39255
2010-09-08,41.4022,41.8367,41.4022,41.7101,11722768.158949,121560.0,122561.0,121560.0,122411.0,734.0,37.7517,38.1222,37.7342,37.8071,27863867.541264,10.6687,10.8639,10.6354,10.8052,84446011.428308,1092.36,1103.26,1092.36,1098.87,1791466667.0,1.37733,1.39667,1.37333,1.39333,4325730.0,82.8138,83.1212,82.3687,82.8617,6814531.981851,18.8973,19.0164,18.655,18.803,83133344.846441,7.90788,8.04845,7.88755,8.00378,616622978.57254,10.202,10.2628,10.1778,10.2335,40426406.517118,20.3959,20.7226,20.3675,20.5156,14276215.926378
2010-09-09,42.0897,42.5447,41.9994,42.3995,19675488.494766,122859.0,123655.0,122547.0,123500.0,950.0,38.273,38.3284,37.9063,37.9939,26553347.751357,10.9175,11.0268,10.8677,10.9429,79964555.818641,1101.15,1110.27,1101.15,1104.18,1882094444.0,1.4,1.40333,1.37933,1.38067,5642955.0,83.6277,83.8219,82.8957,83.0207,5230480.8069586,19.0164,19.0234,18.8507,18.8644,58505236.452332,8.07058,8.11435,8.00378,8.00838,513371867.29022,10.2855,10.442,10.2781,10.3843,73428990.940952,20.965,21.4879,20.859,21.3348,24428852.320159
2010-09-10,42.4789,42.527,42.3594,42.5103,11791603.86321,123497.0,124024.99,123136.0,123977.0,705.0,38.1991,38.2614,37.9306,38.0902,23278782.455246,10.9867,11.0922,10.9673,11.0863,64401258.369882,1104.57,1110.88,1103.92,1109.55,1700644444.0,1.38333,1.39533,1.31733,1.34467,5785335.0,83.4462,84.3031,82.9622,84.0835,6724543.210007,18.8507,18.8814,18.6947,18.7394,74152545.670762,8.01256,8.05194,7.95763,8.01874,454485207.57794,10.415,10.4297,10.3214,10.3953,52861695.75921,21.3525,21.5419,21.2004,21.481,10165783.978397
2010-09-13,42.5447,42.7928,42.4672,42.7517,15076455.009929,124000.0,125025.0,124000.0,125000.0,1481.0,38.2039,38.2846,37.6779,37.9628,37182717.440986,11.098,11.1898,10.9937,11.0736,73267446.45678,1113.38,1123.87,1113.38,1121.9,2511694444.0,1.39267,1.39333,1.36667,1.38133,5410545.0,84.5119,85.4146,84.4534,85.1678,8022282.4966355,19.0084,19.8722,18.9301,19.7302,145823588.47131,8.0972,8.16749,8.09092,8.1295,455392538.71616,10.4545,10.4882,10.3806,10.4311,52152723.503948,21.7969,21.9627,21.7321,21.9392,13835054.784139
2010-09-14,42.8359,43.2106,42.7006,42.936,13967038.089542,124895.0,125319.0,124402.0,124510.0,1078.0,37.8772,38.1748,37.8071,37.9676,28878731.720466,11.0453,11.2337,11.0385,11.1419,78184646.474383,1121.16,1127.36,1115.58,1121.1,2511694444.0,1.36933,1.44,1.36867,1.408,9819435.0,84.6974,85.3717,84.3968,84.6632,7380559.9427022,19.6935,19.9199,19.5585,19.6677,110856988.43592,8.10388,8.19431,8.08364,8.1612,475481542.14065,10.4341,10.5035,10.4142,10.4311,54472770.387592,21.8901,21.9569,21.5173,21.7401,10710535.733843
2010-09-15,42.9987,43.337,42.878,43.2684,12821157.74309,124407.0,125300.0,123764.0,125300.0,503.0,37.8139,37.9793,37.5631,37.9628,30158448.631081,11.137,11.3274,11.1136,11.2678,84619268.316016,1119.43,1126.46,1114.63,1125.07,1872133333.0,1.39867,1.46667,1.386,1.46533,10268370.0,84.6222,85.397,84.4631,85.0419,7247373.0355003,19.7005,19.8176,19.5813,19.7302,71355397.206837,8.15892,8.2314,8.15442,8.2264,501244831.72054,10.4252,10.5153,10.3777,10.4634,51523219.31237,21.5664,21.6145,21.2368,21.5173,13247313.209608
2010-09-16,43.2106,43.5087,43.0625,43.439,14757773.762108,125030.0,125210.01,124397.0,125210.0,321.0,37.8704,37.9578,37.6185,37.9433,26401900.947015,11.2611,11.2611,11.1419,11.2034,59322117.06585,1123.89,1125.44,1118.88,1124.66,1868933333.0,1.47667,1.544,1.38933,1.396,40282200.0,84.8779,85.3892,84.631,85.194,7129745.7773664,19.7065,19.9337,19.6835,19.9039,56554346.394106,8.2281,8.42241,8.20467,8.41972,762695804.05539,10.4575,10.5174,10.3814,10.4992,56592946.735585,21.3947,21.4035,21.1024,21.1572,13630013.008854
2010-09-17,43.6518,43.7411,43.3253,43.6361,17255540.881451,125572.0,126198.99,124415.0,125000.0,716.0,38.0833,38.1514,37.7342,37.8276,42496150.366134,11.2288,11.2611,11.1136,11.1312,81746486.867267,1126.39,1131.47,1122.43,1125.59,2270077778.0,1.40133,1.42133,1.32,1.34867,17622900.0,85.3717,85.7943,85.2175,85.5503,15824399.801479,19.9625,20.0618,19.7065,19.8176,89448620.8244,8.44854,8.46159,8.33159,8.38313,743685166.87635,10.5475,10.5767,10.4575,10.5219,83310532.233845,21.3005,21.327,20.859,20.912,12309327.482732
2010-09-20,43.693,44.1048,43.592,44.0078,15508643.177,124300.0,125493.0,124300.0,125160.0,740.0,37.9628,38.4714,37.9306,38.305,34989649.298474,11.1419,11.3069,11.1195,11.2678,48140231.08882,1126.57,1144.86,1126.57,1142.71,1868933333.0,1.378,1.42333,1.344,1.40333,14212125.0,85.5757,86.777,85.4985,86.6062,10875098.29917,19.8415,20.0559,19.7302,19.9774,63418607.0989,8.40556,8.63905,8.39828,8.6227,772464600.36445,10.6112,10.6938,10.5417,10.6602,76308179.596958,20.959,21.2838,20.6814,21.2004,18953412.838965
2010-09-21,43.8931,44.1048,43.7999,43.899,13282670.222017,125247.0,125667.0,124375.0,124865.0,746.0,38.3683,38.5239,38.1165,38.2983,32980603.57841,11.2484,11.2747,11.1497,11.1839,67253819.700907,1142.82,1148.59,1136.22,1139.78,2319811111.0,1.39267,1.43667,1.378,1.38467,11940000.0,86.3886,87.2474,85.9318,86.7331,8017500.3509523,19.9625,19.9705,19.7065,19.7629,67029930.857602,8.64025,8.74822,8.60884,8.63905,781843113.84743,10.6784,10.7876,10.5767,10.6894,81488090.237199,21.2368,21.3692,20.549,20.5872,20996684.478485
2010-09-22,43.9225,44.2962,43.8734,43.9186,13192596.647219,124798.0,125200.0,123510.0,123820.0,309.0,38.3284,38.5882,38.2175,38.2418,29116641.70107,11.1713,11.2678,11.1419,11.2337,79746739.460029,1139.49,1144.38,1131.58,1134.28,2172816667.0,1.39133,1.39667,1.32,1.32467,14442240.0,86.4765,87.1254,86.3476,87.1254,7482331.4214697,19.5743,19.621,19.1416,19.338,119923064.56274,8.61263,8.76706,8.59728,8.76008,685979918.76413,10.721,10.8043,10.6682,10.6814,81793838.48482,20.3675,20.549,19.6297,19.7102,33897429.029206
2010-09-23,43.6793,43.9392,43.6361,43.8059,11816600.450354,122844.0,124084.0,121561.0,121785.0,351.0,37.9578,38.3187,37.9015,38.0551,29057486.311738,11.1713,11.2484,11.1049,11.1195,58086448.897631,1131.1,1136.77,1122.79,1124.83,2137694444.0,1.326,1.34267,1.3,1.304,10021140.0,86.3632,87.2387,86.2081,86.5009,5921306.6827878,19.2438,19.3222,19.1416,19.1961,58739296.803224,8.72179,8.91281,8.70665,8.79567,920731399.58656,10.6544,10.7371,10.6259,10.6478,63828535.864329,19.5679,20.0133,19.4806,19.5424,22306817.485533
2010-09-24,43.9225,44.2264,43.8186,44.0383,17805082.380969,123058.0,128730.0,122994.0,124850.0,1624.0,38.2808,38.6659,38.1865,38.4315,40330752.990138,11.2337,11.3577,11.1898,11.3537,51663419.322344,1131.69,1148.9,1131.69,1148.67,2291083333.0,1.33,1.346,1.31,1.34,8597805.0,86.9947,88.1433,86.9517,88.1179,10772557.291496,19.3709,19.484,19.3133,19.4583,66080897.911361,8.88938,8.93665,8.84492,8.89926,760123374.45511,10.7195,10.7561,10.6455,10.6763,71293523.286359,19.7592,19.9319,19.5502,19.8691,18130011.58898
2010-09-27,44.0383,44.1676,43.8931,43.9617,10829964.873402,125274.0,125757.99,124177.0,124220.0,500.0,38.5803,38.6318,38.3878,38.4024,26733034.984221,11.3655,11.3732,11.1771,11.2034,42775535.570691,1148.64,1149.92,1142.0,1142.16,1993255556.0,1.36,1.38733,1.33667,1.36867,6278955.0,87.7187,88.7005,87.7187,88.4624,9360364.1568865,19.5247,19.6369,19.3222,19.4343,55592739.47927,8.9502,8.97184,8.85927,8.86387,566031178.01705,10.6829,10.8885,10.6521,10.7824,83072384.924729,19.8269,19.8917,19.5944,19.6444,18349708.451605
2010-09-28,43.9127,44.3687,43.7214,44.2471,17119072.751714,124500.0,125001.0,123365.0,124495.0,356.0,38.3965,38.7476,38.13,38.6211,30219154.652738,11.221,11.4064,11.137,11.3655,66755190.347714,1142.31,1150.0,1132.09,1147.7,2236577778.0,1.40267,1.43267,1.384,1.42667,18216975.0,88.48,88.7982,87.8534,88.6205,11386132.097001,19.5247,19.5674,19.1326,19.3956,71285082.502706,8.88011,8.8827,8.37226,8.73306,1213263815.6812,10.8197,10.8439,10.707,10.8022,73485480.369737,19.7366,19.7445,19.2372,19.354,24628924.127027
2010-09-29,44.0814,44.3305,44.0343,44.1609,13531137.093613,123800.0,124950.0,123340.0,123617.0,292.0,38.4432,38.5988,38.13,38.3284,33997146.923785,11.3655,11.4191,11.2825,11.3537,64817314.471836,1146.75,1148.63,1140.26,1144.73,2216822222.0,1.41267,1.46867,1.40867,1.46533,29541855.0,88.3024,89.2354,88.277,89.0304,7839873.4055495,19.3629,19.3778,19.1743,19.2506,56350001.021465,8.74224,8.82268,8.70665,8.74872,550193215.74739,10.8,10.8256,10.688,10.7261,72909611.211492,19.2972,19.4433,19.1019,19.3374,23034196.214085
2010-09-30,44.2873,44.4374,43.6214,43.9098,18010290.360558,124034.0,125528.0,123906.0,124500.0,451.0,38.5521,38.8594,38.2545,38.4558,40744647.400553,11.4064,11.4191,11.1976,11.2034,60499357.670462,1145.97,1157.16,1136.08,1141.2,2380088889.0,1.46667,1.47667,1.346,1.36067,32949375.0,89.05,89.4237,87.835,88.1433,9749646.3905238,19.3222,19.5078,19.1416,19.2438,77680379.406165,8.79787,8.82867,8.56179,8.63825,789260692.24737,10.7509,10.8563,10.6733,10.6851,75759777.675358,19.5051,19.9054,19.403,19.4962,27173530.6281
2010-10-01,43.9313,44.1195,43.6361,43.7655,13763979.69612,125008.0,125150.0,123545.0,123914.0,455.0,38.7826,38.9451,38.4627,38.9227,38821307.021193,11.2541,11.2825,11.1644,11.2113,54439432.552498,1143.49,1150.3,1139.42,1146.24,2388283333.0,1.37933,1.38333,1.354,1.37333,7837770.0,89.0558,89.5486,88.7718,89.1192,8529742.2374386,19.4583,19.4989,19.0929,19.1594,79691071.109943,8.71661,8.72479,8.56497,8.60126,525641710.12803,10.7765,10.8168,10.7041,10.7612,59448752.304298,19.6944,19.9054,19.4962,19.7661,19758604.801472
2010-10-04,43.6126,43.9225,43.4459,43.7077,12280566.394325,123645.0,124240.0,122360.0,123200.0,375.0,38.908,39.0403,38.4831,38.7018,27035733.221454,11.1566,11.221,11.0014,11.0268,62325270.267405,1144.96,1148.16,1131.87,1137.03,2002283333.0,1.362,1.41133,1.35333,1.39933,9653985.0,88.8508,89.2988,88.3024,88.8587,6178545.5435241,18.8357,18.8507,18.6848,18.7861,124825410.44874,8.57594,8.61263,8.4561,8.48313,509825295.38307,10.7715,10.86,10.7187,10.778,70989932.573643,19.718,19.9231,19.3952,19.5218,15136846.072255
2010-10-05,44.0078,44.6061,43.946,44.5069,17384041.878021,123905.0,125560.0,122815.0,125035.0,735.0,38.9518,39.4556,38.8526,39.368,40418670.141277,11.1566,11.2541,11.1312,11.2424,68448240.181554,1140.68,1162.76,1140.68,1160.75,2260466667.0,1.41,1.41867,1.40067,1.408,4979040.0,89.4764,90.5929,89.4315,90.467,9386785.3324689,18.9301,19.212,18.7861,19.1326,99207921.204355,8.59578,8.81182,8.58003,8.79637,586169421.17655,10.8424,10.9947,10.8256,10.9668,77037839.045672,19.7749,20.4126,19.56,20.1193,24343462.840257
2010-10-06,44.553,44.8355,44.2962,44.8001,15939176.325879,125200.0,125255.0,124201.0,125136.0,454.0,39.3175,39.7921,39.3175,39.7921,34779748.385471,11.2484,11.3401,11.2034,11.2611,54696627.572446,1159.81,1162.33,1154.85,1159.97,2262866667.0,1.404,1.41733,1.35467,1.364,4700355.0,89.9331,90.6299,89.8873,90.5655,7279403.2673223,19.1246,19.2826,18.9608,19.1961,64154348.953116,8.8196,8.88908,8.68461,8.80434,784739865.69172,11.0086,11.0086,10.7019,10.8461,129384724.29438,20.1527,20.4215,19.9711,20.0487,19187638.399251
2010-10-07,44.8552,45.0052,44.6521,44.8081,13865076.528251,125706.0,125706.0,123965.0,124650.0,509.0,39.8037,39.83,39.438,39.7366,31280720.833933,11.302,11.424,11.302,11.3401,59091694.002308,1161.57,1163.87,1151.41,1158.06,2172527778.0,1.37133,1.376,1.356,1.362,2113800.0,90.6115,91.2555,90.3655,91.1452,9768573.1128112,19.3043,19.4463,19.0779,19.2736,63678489.26225,8.83914,8.84323,8.73446,8.80534,478065817.76396,10.8578,10.8885,10.6185,10.7049,83892662.205855,20.2331,20.2861,19.7592,19.8053,14752641.828099
2010-10-08,44.8482,44.9277,44.6737,44.8158,9954027.8853855,124786.0,125010.0,124000.0,124625.0,657.0,39.7113,40.1616,39.6004,40.0664,35945641.891078,11.3732,11.4191,11.3401,11.3909,42955015.373058,1158.36,1167.73,1155.58,1165.15,2150788889.0,1.362,1.386,1.35933,1.362,3993285.0,90.9286,91.3824,90.7188,91.237,6910812.2416949,19.338,19.3709,19.1504,19.3043,52590028.839526,8.88191,8.96486,8.82867,8.95319,770477398.40544,10.7495,10.7523,10.5578,10.6931,65930901.276609,19.8151,20.0819,19.7514,20.0065,13190923.026546
2010-10-11,44.8482,44.8679,44.6796,44.8609,8708578.2590229,124699.0,124868.0,123912.0,124320.0,156.0,40.0547,40.3347,40.0225,40.1713,22252828.375752,11.3909,11.4191,11.2825,11.3401,34248862.657676,1165.32,1168.68,1162.02,1165.32,1392166667.0,1.36267,1.38,1.338,1.34933,2567910.0,91.192,91.9406,91.0925,91.7757,6094344.1209021,19.4036,19.4393,19.2506,19.3222,35062847.353603,8.97402,9.0485,8.96814,8.99177,500610669.27151,10.6851,10.7824,10.6851,10.7356,37963631.662571,19.9711,20.0281,19.7906,19.8691,9024226.2659115
2010-10-12,44.7394,44.963,44.6266,44.8552,12270214.117872,123800.0,125020.0,123500.0,124967.0,374.0,40.0225,40.3852,39.7852,40.2637,33288195.356256,11.4143,11.4434,11.2678,11.4064,70309897.905273,1164.28,1172.58,1155.71,1169.77,2264538889.0,1.34667,1.352,1.33533,1.34933,3658680.0,90.9286,91.9689,90.8379,91.8674,8579689.8893201,19.354,19.5902,19.1961,19.5078,63699465.015032,8.99307,9.11778,8.90414,9.08877,653329679.39329,10.7158,10.8036,10.6616,10.7612,64222035.251373,19.821,20.5872,19.7965,20.4833,19353197.669092
2010-10-13,44.9561,45.2072,44.8552,45.062,14215319.370682,125122.0,125770.0,124925.0,125410.0,822.0,40.3523,40.6333,40.182,40.4758,36250939.596828,11.4757,11.6377,11.4434,11.5665,73053302.570774,1171.32,1184.38,1171.32,1178.1,2760783333.0,1.376,1.39,1.35733,1.36933,4788000.0,91.923,92.9692,91.8323,92.2266,13369239.854721,19.6428,20.0687,19.5585,19.9119,94958687.372715,9.13434,9.19206,9.12726,9.13743,729461753.35017,10.8183,10.8673,10.7664,10.7868,54675183.781039,20.6814,20.7226,20.2861,20.4921,20322798.143783
2010-10-14,45.2072,45.214,44.9277,45.1728,12180506.62535,125585.0,126568.0,124887.0,125612.0,657.0,40.4815,40.7334,40.3697,40.641,28564916.847899,11.5743,11.6319,11.4631,11.5245,53951682.284589,1177.82,1178.89,1166.71,1173.81,2760783333.0,1.4,1.402,1.36,1.38333,4419300.0,92.2168,92.9692,91.7943,92.9692,8603674.394143,19.8802,19.9119,19.6428,19.8265,66091118.856592,9.1808,9.20881,9.14521,9.20382,508466434.16966,10.797,10.8497,10.7429,10.8022,46920758.747337,20.4047,20.4587,19.7749,20.0987,19695010.406604
2010-10-15,45.3425,45.3582,44.7473,45.0542,18683834.837395,126250.0,126282.0,124503.0,124800.0,580.0,40.8482,40.8531,40.3396,40.571,40975447.917029,11.6104,11.6446,11.4972,11.5811,60969523.311591,1177.47,1181.2,1167.12,1176.19,3180505556.0,1.39267,1.39333,1.35,1.36933,4245675.0,93.3508,93.3508,92.3456,92.6901,10988484.438603,19.9119,20.0757,19.8265,20.0687,87709400.125488,9.35945,9.59075,9.28288,9.58277,1076011445.6613,10.8717,10.8819,10.6894,10.7377,93015285.471866,20.2331,20.2331,19.6444,19.7661,25539484.312445
2010-10-18,45.1414,45.3425,44.8287,45.2611,15258348.953216,124800.0,125344.0,124090.01,125150.0,678.0,40.571,41.4122,40.4699,41.246,36122948.677103,11.5665,11.6563,11.4972,11.6172,65439710.455509,1176.83,1185.53,1174.55,1184.71,2472250000.0,1.368,1.376,1.348,1.34867,2440935.0,92.5603,93.9637,92.5223,93.8427,15684265.615997,20.0986,20.3914,19.9952,20.2891,61477550.180257,9.69543,9.71138,9.56981,9.68047,1265047508.7085,10.759,10.8768,10.759,10.8461,41752955.71748,19.6944,20.2262,19.6101,20.0633,19915698.001244
2010-10-19,44.5697,45.1247,44.2962,44.8552,24318651.719138,124495.0,125080.0,123101.0,123500.0,527.0,40.823,41.102,40.1976,40.5244,40756921.868777,11.5187,11.5743,11.2541,11.3468,74585760.628903,1178.64,1178.64,1159.71,1165.9,3111177778.0,1.34667,1.36067,1.33333,1.33667,3676905.0,90.2191,91.5551,89.8248,90.6934,21549540.142712,19.8552,19.9337,19.6051,19.7212,84105357.040101,9.23882,9.55386,9.13384,9.42326,1441022138.7408,10.7824,10.7868,10.6097,10.6894,83885173.004579,19.9976,20.5872,19.9054,20.0575,25060005.692224
2010-10-20,44.8756,45.3807,44.6943,45.0748,14366717.334891,123805.0,124741.0,123453.0,124235.0,743.0,40.7461,41.3189,40.6673,41.0806,32967212.408127,11.3909,11.5811,11.2893,11.5245,65194201.972969,1166.74,1182.94,1166.74,1178.17,2793266667.0,1.344,1.37933,1.336,1.37667,4686660.0,90.8379,91.886,90.7568,91.3736,10570566.712515,19.8415,19.9546,19.7212,19.8872,71503443.272209,9.4083,9.56782,9.3425,9.45417,842077365.50397,10.729,10.8629,10.7261,10.8431,59494411.700367,19.7514,20.3419,19.1656,20.0487,51912547.301993
2010-10-21,45.2611,45.5151,45.0159,45.3493,15594023.96454,124690.0,125199.99,123731.0,124461.0,754.0,41.2537,41.5727,40.8531,41.2741,34157529.401148,11.5245,11.6797,11.4406,11.505,117018913.95586,1179.82,1189.43,1171.17,1180.26,2569705556.0,1.374,1.39667,1.36333,1.38333,6256485.0,91.8401,92.3095,90.9286,91.8577,9468286.743547,19.9546,20.0687,19.6835,19.9705,63606865.084502,9.508,9.58277,9.34031,9.42326,642118439.70257,10.6931,10.8373,10.644,10.7377,82191482.14252,19.8779,19.9054,19.354,19.4344,28795716.699194
2010-10-22,45.4101,45.4435,45.1032,45.2229,9512296.0859942,124796.0,125070.0,123875.0,124980.0,454.0,41.3918,41.4171,41.1565,41.2848,21370859.967865,11.4894,11.5187,11.3849,11.4191,125322390.91172,1180.52,1183.93,1178.99,1183.08,1765494444.0,1.37867,1.39533,1.37,1.38133,2415315.0,92.088,92.4842,91.6381,91.7757,6247372.7827667,20.0559,20.0687,19.8552,19.9417,32881956.3127,9.4083,9.43931,9.32456,9.36045,434038971.83192,10.7363,10.767,10.6631,10.7202,47691970.214081,19.4433,19.6611,19.2128,19.3688,13929820.543666
2010-10-25,45.367,45.521,45.2543,45.3425,10970581.255761,125595.0,125894.0,124972.0,125030.0,493.0,41.4997,41.5796,41.1739,41.1954,26523821.984364,11.4631,11.5665,11.4571,11.4972,102689031.39205,1184.74,1196.14,1184.74,1185.62,2345211111.0,1.396,1.39867,1.382,1.39,1779210.0,92.088,92.9028,91.8401,91.8577,7401791.1530209,19.8415,19.9199,19.7809,19.7948,64744163.067357,9.4113,9.48706,9.39025,9.40332,451509241.8491,10.7957,10.8087,10.7092,10.7465,47258144.463734,19.5051,19.5856,19.2372,19.2628,14683325.242361
2010-10-26,45.2022,45.3209,45.0806,45.2454,10033234.2212,124695.0,124695.0,121882.01,123455.0,777.0,41.0485,41.4298,40.9562,41.4045,28281022.5983,11.4631,11.4825,11.3401,11.4143,54289924.79916,1184.88,1187.11,1177.72,1185.64,2335377778.0,1.38667,1.458,1.36733,1.424,9912615.0,91.518,93.2845,91.0194,92.4276,11149405.12662,19.7392,20.4073,19.6935,20.3498,88137565.765329,9.3425,9.43024,9.30491,9.37789,456106303.23017,10.7509,10.8131,10.7107,10.7304,56312829.292112,19.1019,19.4256,19.0381,19.1088,15358709.906344
2010-10-27,45.011,45.1414,44.8482,45.0542,16775418.370488,122495.0,122547.5,120201.0,120655.0,741.0,41.0437,41.067,40.5029,40.8696,37506808.851663,11.3537,11.4143,11.2034,11.2747,69699056.274584,1183.84,1183.84,1171.7,1182.45,2408705556.0,1.41667,1.42533,1.37667,1.4,5347500.0,91.6742,93.0151,91.3375,92.9312,9839878.0097059,20.2484,20.5135,20.1333,20.4698,82337519.306203,9.36164,9.43532,9.30323,9.37082,460553098.66172,10.7077,10.7664,10.6419,10.7407,65574062.219843,18.941,19.306,18.9174,19.2775,14617829.905924
